ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4336764,4039864,2,2
4336764,4060043,1,1
4336764,4083543,3,5
4336764,4094190,4,4
4336764,4115329,1,1
4336764,4125858,3,3
4336764,4126347,2,2
4336764,4144854,1,1
4336764,4147709,4,4
4336764,4164437,2,2
4336764,4166298,1,1
4336764,4172223,2,4
4336764,4176276,2,2
4336764,4178577,5,6
4336764,4181800,3,3
4336764,4195096,4,4
4336764,4205155,6,6
4336764,4219986,2,4
4336764,4222516,2,2
4336764,4233957,2,2
4336764,4254234,5,5
4336764,4261323,1,1
4336764,4298693,2,2
4336764,4302303,3,3
4336764,4325108,6,6
4336764,4336764,0,0
4336764,4336765,2,2
4336764,4336770,2,3
4336764,4336889,2,2
4336764,4336891,2,2
4336764,4337318,1,1
4336764,4337320,2,2
4336764,4337437,3,3
4336764,4337440,2,2
4336764,4337442,2,2
4336764,4337443,3,3
4336764,4338610,2,2
4336764,4338611,3,3
4336764,4338613,3,3
4336764,4339961,3,3
4336764,4339964,2,2
4336764,4339966,4,4
4336764,4339967,4,4
4336764,4351734,1,1
4336764,40480102,2,2
4336764,40481068,2,2
4336764,40483333,2,2
4336764,40487051,3,3
4336764,40487563,2,2
4336764,44789913,4,4
4336764,44790480,4,4
4336764,44805913,4,4
4336764,44806684,3,5
4336764,44809600,4,4
4336764,44810112,2,2
4336765,4336765,0,0
4336765,4339961,1,1
4336768,4336768,0,0
4336887,2001992,2,2
4336887,4126347,1,1
4336887,4336475,2,2
4336887,4337437,2,2
4336887,4338610,1,1
4336887,4338612,1,1
4336887,4339963,1,1
4336887,40482815,1,1
4336888,4336888,0,0
4336890,4338611,1,1
4336891,2001464,0,0
4336891,2001466,1,1
4336891,2107339,2,2
4336891,4012188,1,1
4336891,4083543,3,3
4336891,4101669,1,1
4336891,4195096,2,2
4336891,4302303,1,1
4336891,4338614,1,1
4336891,4339967,2,2
4336893,4151906,1,1
4336893,4195096,1,1
4336893,4336893,0,0
4337312,40481446,1,1
4337318,2110592,1,2
4337318,2110597,1,2
4337318,4018437,2,2
4337318,4051169,1,1
4337318,4151156,2,2
4337318,4164437,1,1
4337318,4176276,1,1
4337318,4179979,2,2
4337318,4222516,1,1
4337318,4336765,1,1
4337318,4336768,1,1
4337318,4336770,1,1
4337318,4337319,1,1
4337318,4339962,1,1
4337318,44809601,3,3
4337439,4337439,0,0
4337440,2001476,3,3
4337440,2107283,1,3
4337440,2313915,0,2
4337440,4012932,1,1
4337440,4018430,3,3
4337440,4031920,2,2
4337440,4054814,3,3
4337440,4147298,3,3
4337440,4147709,2,2
4337440,4178577,3,4
4337440,4186747,3,4
4337440,4187380,2,2
4337440,4219986,2,2
4337440,4254234,3,3
4337440,4281072,3,3
4337440,4325108,4,4
4337440,4337440,0,0
4337440,40483557,3,3
4337440,44805913,2,2
4337440,44806684,3,3
4337441,4339966,1,1
4337441,4339967,1,1
4337441,44789913,1,1
4337811,4337811,0,0
4338599,40481446,2,2
4338610,4336475,1,1
4338610,4337437,1,1
4338610,4338610,0,0
4338611,4338611,0,0
4338614,4338614,0,0
4338971,4110184,7,7
4338971,4225249,10,11
4338971,4323818,7,8
4339214,4081040,1,1
4339406,4339406,0,0
4339953,40481446,3,3
4339967,4339967,0,0
4340371,36715042,1,1
4347795,40483706,1,1
4353741,4098410,1,1
4353741,4203829,2,2
4353840,4321750,2,2
4353842,4040920,2,2
4353842,4081036,3,3
4353842,4171261,1,1
4353842,4171267,2,2
4353842,4174439,3,3
4353842,4174754,2,2
4353842,4174757,3,3
4353842,4353842,0,0
21490680,21490680,0,0
21490681,21490681,0,0
21490726,21490726,0,0
21490756,21490678,1,1
21490756,21490680,1,1
21490756,21490681,1,1
21490756,21490726,1,1
21490931,21490678,2,2
21490931,21490680,2,2
21490931,21490726,2,2
21494011,21494011,0,0
21494012,21494012,0,0
21494015,21494015,0,0
21494018,21494018,0,0
21494019,21494019,0,0
21494022,21494022,0,0
21494023,21494023,0,0
21494321,21494321,0,0
21494322,21494322,0,0
35100000,36716113,5,6
35102048,36716113,4,5
35104763,36716113,2,3
35200000,434467,4,8
35200000,438172,3,8
35200000,4027246,4,7
35200000,4028322,4,9
35200000,4049297,4,7
35200000,4088352,4,9
35200000,4088984,6,9
35200000,4088987,4,8
35200000,4089461,6,9
35200000,4091903,5,8
35200000,4100131,7,8
35200000,4100134,5,8
35200000,4100136,5,6
35200000,4100137,6,7
35200000,4100139,5,8
35200000,4100867,5,8
35200000,4100870,5,8
35200000,4101026,5,6
35200000,4101029,3,7
35200000,4101032,5,7
35200000,4101485,4,8
35200000,4102846,4,7
35200000,4102849,6,7
35200000,4102856,5,6
35200000,4108350,3,6
35200000,4108352,3,6
35200000,4108832,4,8
35200000,4115173,4,7
35200000,4119601,4,8
35200000,4121470,8,9
35200000,4121479,4,9
35200000,4124689,7,8
35200000,4124696,5,8
35200000,4124697,4,9
35200000,4124704,6,8
35200000,4137382,4,8
35200000,4139517,6,7
35200000,4141360,4,7
35200000,4146580,4,9
35200000,4154290,4,7
35200000,4171269,3,8
35200000,4187518,4,4
35200000,4221281,3,6
35200000,4232697,4,8
35200000,4289309,3,7
35200000,4302802,5,8
35200000,4316879,4,7
35200000,4317287,5,7
35200000,4323077,6,6
35200000,36712986,4,9
35200000,36714994,4,9
35200000,36715042,5,8
35200000,36716113,4,7
35200000,37110775,5,8
35200000,37395821,4,8
35200000,37395937,4,6
35200000,40486063,8,9
35200000,40486560,5,9
35200000,40486703,4,8
35200000,40487037,4,7
35200000,40487103,5,8
35200000,40487418,4,7
35200000,40488396,4,8
35200000,40488891,4,8
35200000,40489802,4,7
35200000,40490945,7,10
35200000,40491009,6,7
35200000,40491931,6,8
35200000,40493209,4,7
35200000,42872924,4,9
35200000,43020563,4,8
35200000,43020582,5,9
35200000,43020889,4,9
35200000,43020892,4,8
35200000,43021062,6,8
35200000,43021297,4,9
35200000,43021300,4,4
35200000,43021480,6,7
35200000,43021938,4,4
35200000,43021997,6,7
35200000,44803309,6,10
35200000,44803452,5,9
35200000,44803455,5,9
35200000,45768480,5,9
35202050,314665,2,4
35202050,4068155,3,3
35202050,4088352,3,6
35202050,4088504,4,4
35202050,4089460,5,5
35202050,4098133,3,6
35202050,4108830,3,5
35202050,4108832,3,5
35202050,4109365,4,4
35202050,4115173,3,3
35202050,4117112,3,5
35202050,4119601,3,5
35202050,4119602,3,5
35202050,4120084,4,4
35202050,4121479,3,5
35202050,4124697,3,5
35202050,4171887,4,4
35202050,4176112,3,5
35202050,4232691,3,5
35202050,4236004,3,3
35202050,4277903,2,5
35202050,4303256,4,5
35202050,36715042,4,6
35202050,42872924,3,6
35202050,43021733,3,4
35202050,43022053,3,4
35202050,44782442,3,5
35202051,314665,6,7
35202051,434467,6,7
35202051,4066746,4,8
35202051,4068155,5,6
35202051,4081040,7,8
35202051,4088504,6,7
35202051,4088986,4,5
35202051,4089460,7,8
35202051,4098133,4,8
35202051,4100130,6,7
35202051,4100132,6,6
35202051,4100133,5,6
35202051,4100135,5,6
35202051,4100138,4,7
35202051,4100254,5,8
35202051,4100866,4,7
35202051,4100869,4,7
35202051,4101033,4,8
35202051,4102845,3,6
35202051,4102852,6,6
35202051,4102853,4,7
35202051,4108830,6,7
35202051,4109365,6,7
35202051,4115173,5,6
35202051,4117112,6,7
35202051,4119602,6,7
35202051,4120084,4,6
35202051,4152594,5,6
35202051,4171887,6,7
35202051,4176112,7,8
35202051,4194288,5,5
35202051,4216321,5,6
35202051,4219995,5,10
35202051,4232691,6,7
35202051,4236004,5,6
35202051,4236884,4,7
35202051,4245618,4,7
35202051,4273462,5,5
35202051,4277903,5,7
35202051,4303256,4,7
35202051,36716866,6,7
35202051,40486037,5,8
35202051,40487587,4,7
35202051,40487981,6,9
35202051,40488071,5,8
35202051,40488072,5,8
35202051,40489904,6,7
35202051,40490482,5,7
35202051,40491931,5,7
35202051,40493497,6,9
35202051,42872924,6,8
35202051,43020560,6,7
35202051,43020562,6,7
35202051,43020888,4,6
35202051,43020925,3,3
35202051,43020933,5,6
35202051,43021060,5,7
35202051,43021062,5,7
35202051,43021733,6,7
35202051,43021828,5,6
35202051,43021997,5,6
35202051,43022053,6,7
35202051,43022066,5,6
35202051,44782442,6,7
35202051,44782694,6,6
35202051,44803453,7,8
35202051,44803454,5,8
35202051,46270486,4,4
35202053,4066746,6,6
35202053,40493497,6,6
35202054,4027246,5,5
35202054,4049297,5,5
35202054,4100134,6,7
35202054,4100139,6,6
35202054,4100867,6,6
35202054,4100870,6,6
35202054,4102845,5,5
35202054,4102846,5,5
35202054,4102853,6,6
35202054,4236884,6,6
35202054,36716113,6,6
35202054,37110775,7,7
35202054,40486560,7,7
35202054,40487037,5,5
35202054,40487587,6,6
35202054,40488072,7,7
35202054,40488396,7,7
35202054,40490945,8,8
35202054,40491008,5,5
35202054,40493209,5,5
35202054,44803309,8,8
35202054,44803454,7,7
35202054,44803455,7,7
35202055,438172,3,3
35202056,43021297,4,6
35202058,434467,3,3
35202058,438172,2,3
35202058,4066746,3,3
35202058,4100132,4,4
35202058,4100135,2,3
35202058,4100254,4,4
35202058,4101032,4,4
35202058,4101033,4,4
35202058,4101485,3,4
35202058,4102852,4,4
35202058,4108350,2,2
35202058,4187518,3,3
35202058,4216321,3,3
35202058,4221281,2,2
35202058,4245618,3,4
35202058,36716113,3,3
35202058,36716866,3,3
35202058,40486037,4,4
35202058,40489904,3,3
35202058,43020562,3,3
35202058,43020892,3,4
35202058,44803453,4,4
35202058,44803455,4,4
35202453,4190306,2,3
35202453,4277903,1,3
35202454,313217,2,2
35202454,4088987,2,3
35202454,4098133,2,2
35202454,4119602,3,3
35202454,4124696,3,4
35202454,4154290,3,3
35202454,4190306,3,4
35202454,4199501,3,3
35202454,4232691,3,3
35202454,4232697,3,3
35202454,4277903,3,3
35202454,4302802,3,3
35202454,37395937,2,2
35202454,43021733,2,3
35202454,45768480,4,4
35202455,313217,1,3
35202455,4088504,3,3
35202455,4088984,4,4
35202455,4089461,4,4
35202455,4091903,3,3
35202455,4102252,4,4
35202455,4124696,3,4
35202455,4124704,4,4
35202455,4137382,2,4
35202455,4141360,2,4
35202455,4146580,2,4
35202455,4154290,2,4
35202455,4171269,1,3
35202455,4190306,3,4
35202455,4199501,2,4
35202455,4232697,2,4
35202455,36712986,2,4
35202455,37395937,2,4
35202455,43021733,2,3
35202455,45768480,3,5
35202457,434467,5,6
35202457,438172,5,6
35202457,4027246,2,5
35202457,4028322,5,7
35202457,4049297,2,5
35202457,4088352,5,7
35202457,4088987,5,6
35202457,4089461,6,7
35202457,4091903,5,6
35202457,4100131,5,6
35202457,4100132,5,5
35202457,4100134,3,6
35202457,4100137,4,5
35202457,4100139,3,6
35202457,4100867,3,6
35202457,4100870,3,6
35202457,4101026,3,4
35202457,4101029,4,5
35202457,4101032,3,6
35202457,4101485,4,7
35202457,4102846,2,5
35202457,4102849,4,5
35202457,4102852,5,5
35202457,4108350,3,4
35202457,4108352,1,4
35202457,4108832,5,6
35202457,4115173,4,5
35202457,4119601,5,6
35202457,4121470,6,7
35202457,4121479,6,7
35202457,4124689,5,6
35202457,4124696,5,6
35202457,4124697,6,7
35202457,4124704,4,6
35202457,4137382,3,6
35202457,4139517,4,5
35202457,4141360,3,6
35202457,4146580,6,7
35202457,4154290,3,6
35202457,4171269,5,6
35202457,4221281,3,4
35202457,4232697,5,6
35202457,4289309,4,5
35202457,4302802,5,6
35202457,4303256,3,6
35202457,4316879,3,5
35202457,4317287,4,5
35202457,4323077,4,4
35202457,36712986,6,7
35202457,36714994,6,7
35202457,36715042,3,7
35202457,36716113,3,6
35202457,37110775,3,7
35202457,37395821,5,6
35202457,37395937,4,6
35202457,40486063,6,7
35202457,40486560,4,7
35202457,40486703,5,6
35202457,40487037,2,5
35202457,40487103,4,6
35202457,40488396,4,7
35202457,40488891,5,6
35202457,40489802,4,5
35202457,40490945,5,8
35202457,40491009,4,5
35202457,40491931,6,6
35202457,42872924,5,7
35202457,43020563,5,6
35202457,43020582,6,7
35202457,43020889,2,7
35202457,43020892,4,6
35202457,43021062,4,6
35202457,43021297,2,7
35202457,43021300,2,2
35202457,43021480,4,5
35202457,43021938,2,2
35202457,43021997,4,5
35202457,44803309,5,8
35202457,44803452,6,7
35202457,44803455,4,7
35202459,43021060,4,4
35202461,4081040,6,6
35202461,43020888,3,4
35202464,4101485,4,5
35202464,40488396,4,5
35202467,4066746,5,5
35202469,4066746,2,2
35202469,40493497,2,2
35202470,4027246,4,4
35202470,4066746,5,8
35202470,4100138,5,5
35202470,4100866,5,5
35202470,4100867,5,5
35202470,4100869,5,5
35202470,4101033,6,7
35202470,4102845,4,4
35202470,4102853,5,5
35202470,4219995,8,8
35202470,4236884,5,5
35202470,37110775,6,6
35202470,40486037,6,6
35202470,40486560,6,6
35202470,40487587,5,5
35202470,40488072,6,6
35202470,40491008,4,4
35202470,40493209,4,4
35202470,40493497,7,8
35202470,44803454,6,6
35202474,43021297,5,5
35202477,43021060,2,3
35202484,434467,2,2
35202484,438172,1,2
35202484,4066746,2,2
35202484,4100132,3,3
35202484,4100135,1,2
35202484,4100254,3,3
35202484,4101032,3,3
35202484,4101033,3,3
35202484,4101485,2,3
35202484,4102852,3,3
35202484,4108350,1,1
35202484,4187518,2,2
35202484,4216321,2,2
35202484,4221281,1,1
35202484,4245618,2,3
35202484,36716113,2,2
35202484,36716866,2,2
35202484,40486037,3,3
35202484,40488396,2,3
35202484,40489904,2,2
35202484,43020562,2,2
35202484,43020892,2,3
35202484,44803453,3,3
35202484,44803455,3,3
35202487,4229749,2,2
35202488,4229749,3,3
35204902,4190306,1,1
35204902,4277903,1,1
35204913,4190306,2,2
35204918,4277903,0,0
35204924,4277903,2,2
35204933,4098133,1,1
35204933,4236004,1,1
35204947,4124696,3,3
35204947,4302802,2,2
35204949,43022053,1,1
35204950,4108830,2,2
35204950,4303256,2,2
35204952,313217,2,2
35204952,314665,2,2
35204952,4068155,1,1
35204952,4088504,2,2
35204952,4088984,3,3
35204952,4089460,3,3
35204952,4098133,4,4
35204952,4102252,3,3
35204952,4119602,3,3
35204952,4120084,2,2
35204952,4124696,3,3
35204952,4124704,3,3
35204952,4176112,3,3
35204952,4190306,3,3
35204952,4199501,3,3
35204952,4232691,3,3
35204952,4232697,3,3
35204952,4277903,3,3
35204952,37395937,3,3
35204952,43021733,2,2
35204952,43022053,2,2
35204952,45768480,4,4
35204953,313217,0,0
35204953,4119602,1,1
35204953,4141360,1,1
35204953,4154290,1,1
35204953,4199501,1,1
35204953,4232691,1,1
35204953,4232697,1,1
35204953,45768480,2,2
35204954,4108832,1,1
35204954,4137382,1,1
35204954,4146580,1,1
35204954,36712986,1,1
35204954,36714994,1,1
35204954,37395937,1,1
35204955,4121479,1,1
35204955,4124697,1,1
35204955,4171269,0,0
35204956,36715042,1,1
35204957,4028322,1,1
35204957,4088352,1,1
35204957,42872924,1,1
35204963,4124696,2,2
35204963,4190306,2,2
35204969,313217,1,1
35204969,4119602,2,2
35204969,4199501,2,2
35204969,4232691,2,2
35204969,4232697,2,2
35204969,45768480,3,3
35204973,4088987,1,1
35204987,4108352,0,0
35204989,434467,4,4
35204989,438172,4,4
35204989,4027246,3,3
35204989,4028322,4,6
35204989,4049297,3,3
35204989,4088352,4,6
35204989,4088987,4,4
35204989,4089461,5,5
35204989,4091903,4,4
35204989,4100131,4,4
35204989,4100132,4,4
35204989,4100134,4,5
35204989,4100137,3,3
35204989,4100139,4,4
35204989,4100870,4,4
35204989,4101026,2,2
35204989,4101029,3,4
35204989,4101032,3,5
35204989,4101485,3,5
35204989,4102846,3,3
35204989,4102849,3,3
35204989,4102852,4,4
35204989,4108350,2,2
35204989,4108352,3,3
35204989,4108832,4,5
35204989,4115173,3,3
35204989,4119601,4,5
35204989,4121479,5,5
35204989,4124689,4,4
35204989,4124696,4,5
35204989,4124697,5,5
35204989,4124704,3,5
35204989,4137382,2,5
35204989,4141360,2,5
35204989,4146580,5,5
35204989,4154290,2,5
35204989,4171269,4,4
35204989,4221281,2,2
35204989,4289309,3,3
35204989,4302802,4,4
35204989,4303256,2,5
35204989,4316879,2,4
35204989,4317287,3,4
35204989,36712986,5,5
35204989,36714994,5,5
35204989,36715042,2,6
35204989,36716113,4,4
35204989,37110775,3,5
35204989,37395821,4,5
35204989,37395937,3,5
35204989,40486063,5,5
35204989,40486560,5,5
35204989,40486703,4,4
35204989,40487037,3,3
35204989,40487103,3,5
35204989,40488396,3,5
35204989,40488891,4,4
35204989,40489802,3,4
35204989,40490945,6,6
35204989,40491009,3,3
35204989,42872924,4,6
35204989,43020563,4,4
35204989,43020582,5,5
35204989,43020889,2,6
35204989,43020892,3,5
35204989,43021062,3,4
35204989,43021297,2,6
35204989,43021480,3,3
35204989,43021997,3,3
35204989,44803309,6,6
35204989,44803452,5,5
35204989,44803453,5,5
35204989,44803455,5,5
35204998,434467,5,5
35204998,438172,5,5
35204998,4028322,5,7
35204998,4049297,3,4
35204998,4088352,5,7
35204998,4088987,5,5
35204998,4089461,6,6
35204998,4091903,5,5
35204998,4100131,5,5
35204998,4100132,4,5
35204998,4100134,5,6
35204998,4100137,4,4
35204998,4100139,5,5
35204998,4100254,6,6
35204998,4100870,5,5
35204998,4101029,4,5
35204998,4101032,4,6
35204998,4101485,4,6
35204998,4102846,4,4
35204998,4102849,4,4
35204998,4102852,4,5
35204998,4108350,3,3
35204998,4108352,3,4
35204998,4108830,5,6
35204998,4108832,5,6
35204998,4109365,5,5
35204998,4115173,4,4
35204998,4117112,5,6
35204998,4119601,5,6
35204998,4121479,6,6
35204998,4124689,5,5
35204998,4124697,6,6
35204998,4137382,3,6
35204998,4139517,3,4
35204998,4141360,3,6
35204998,4154290,3,6
35204998,4171269,5,5
35204998,4171887,5,5
35204998,4221281,3,3
35204998,4245618,5,6
35204998,4289309,4,4
35204998,4303256,3,6
35204998,4317287,4,5
35204998,4323077,3,3
35204998,36712986,6,6
35204998,36714994,6,6
35204998,36715042,2,7
35204998,36716113,2,5
35204998,36716866,5,5
35204998,37395821,5,6
35204998,40486037,4,6
35204998,40486063,6,6
35204998,40487037,4,4
35204998,40487981,7,7
35204998,40488071,6,6
35204998,40488396,4,6
35204998,40488891,5,5
35204998,40489802,4,5
35204998,40490945,7,7
35204998,40491009,4,4
35204998,40491931,5,5
35204998,42872924,5,7
35204998,43020582,6,6
35204998,43020889,3,7
35204998,43020892,4,6
35204998,43021062,4,5
35204998,43021297,3,6
35204998,43021300,1,1
35204998,43021480,4,4
35204998,43021938,1,1
35204998,43021997,4,4
35204998,43022066,4,4
35204998,44782442,5,6
35204998,44803309,7,7
35204998,44803452,6,6
35204998,44803453,6,6
35204998,44803455,6,6
35205001,4066746,2,5
35205001,4100138,2,2
35205001,4100254,3,3
35205001,4100866,2,2
35205001,4100869,2,2
35205001,4101033,3,4
35205001,4102845,1,1
35205001,4102853,2,2
35205001,4219995,5,5
35205001,4236884,2,2
35205001,4245618,2,3
35205001,40486037,3,3
35205001,40487587,2,2
35205001,40487981,4,4
35205001,40488071,3,3
35205001,40488072,3,3
35205001,40493497,4,5
35205001,44803454,3,3
35205017,43021060,3,3
35205077,4066746,4,5
35205077,40493497,4,5
35205145,4027246,3,3
35205145,4049297,3,3
35205145,4100138,4,4
35205145,4100139,4,4
35205145,4100867,4,4
35205145,4100869,4,4
35205145,4100870,4,4
35205145,4101033,5,6
35205145,4102845,3,3
35205145,4102853,4,4
35205145,4219995,7,7
35205145,4236884,4,4
35205145,37110775,5,5
35205145,40486560,5,5
35205145,40487037,3,3
35205145,40487587,4,4
35205145,40488072,5,5
35205145,40490945,6,6
35205145,40491008,3,3
35205145,40493209,3,3
35205145,40493497,6,7
35205145,44803309,6,6
35205145,44803454,5,5
35205189,438172,1,1
35205223,43021297,2,3
35205303,40487418,1,1
35205304,4152594,0,0
35205305,438172,1,1
35205305,4101032,2,2
35205305,4236884,1,1
35205305,4289309,0,0
35205305,4316879,1,1
35205305,37110775,2,2
35205305,40486560,2,2
35205305,40486703,1,1
35205305,40487103,2,2
35205305,40488891,1,1
35205305,40490482,2,2
35205305,43020563,1,1
35205305,43020582,2,2
35205305,43020889,3,3
35205305,44803309,3,3
35205305,44803452,2,2
35205305,44803454,2,2
35205305,44803455,2,2
35205307,4101485,1,1
35205307,4245618,1,1
35205307,40488396,1,1
35205308,4216321,1,1
35205309,4100132,2,2
35205309,4102852,2,2
35205313,4236884,1,1
35205313,4289309,0,0
35205313,4316879,1,1
35205313,36716113,1,1
35205313,37110775,2,2
35205313,40486560,2,2
35205313,40486703,1,1
35205313,40487103,2,2
35205313,40488396,2,2
35205313,40488891,1,1
35205313,40490482,2,2
35205313,43020563,1,1
35205313,43020582,2,2
35205313,43020889,3,3
35205313,44803309,3,3
35205313,44803452,2,2
35205313,44803454,2,2
35205313,44803455,2,2
35205318,4100132,2,2
35205318,4100135,1,1
35205318,4102852,2,2
35205322,4101029,0,0
35205339,43020892,1,1
35205387,4229749,2,2
35300000,434467,4,4
35300000,438172,4,4
35300000,4049297,4,8
35300000,4100131,4,4
35300000,4100134,5,9
35300000,4100139,5,9
35300000,4100254,5,10
35300000,4100870,5,9
35300000,4101032,5,9
35300000,4101485,4,10
35300000,4102846,4,8
35300000,4245618,4,9
35300000,4289309,3,3
35300000,36715042,6,6
35300000,36716113,4,9
35300000,36716866,4,4
35300000,40486037,4,10
35300000,40486063,6,6
35300000,40487037,4,8
35300000,40487981,7,11
35300000,40488071,6,10
35300000,40488396,4,10
35300000,40488891,4,4
35300000,40490945,7,11
35300000,43020582,5,5
35300000,43020889,6,6
35300000,43021997,5,5
35300000,44803309,6,11
35300000,44803452,5,5
35300000,44803453,5,5
35300000,44803455,5,10
35302061,4027246,3,5
35302061,4049297,3,5
35302061,4100138,4,6
35302061,4100139,4,6
35302061,4100867,4,6
35302061,4100869,4,6
35302061,4100870,4,6
35302061,4102845,3,5
35302061,4102846,3,5
35302061,4102853,4,6
35302061,4219995,7,9
35302061,4236884,3,6
35302061,4289309,2,2
35302061,4316879,3,3
35302061,37110775,4,7
35302061,40486560,4,7
35302061,40486703,3,3
35302061,40487037,3,5
35302061,40487103,4,4
35302061,40487587,4,6
35302061,40488072,5,7
35302061,40488891,3,3
35302061,40490482,4,4
35302061,40490945,6,8
35302061,40491008,3,5
35302061,40493209,3,5
35302061,43020563,3,3
35302061,43020582,4,4
35302061,43020889,5,5
35302061,44803309,5,8
35302061,44803452,4,4
35302061,44803454,4,7
35302063,4027246,6,7
35302063,4049297,6,7
35302063,4100131,3,3
35302063,4100134,7,8
35302063,4100139,7,8
35302063,4100867,7,8
35302063,4100870,7,8
35302063,4101032,7,8
35302063,4101485,8,9
35302063,4102846,6,7
35302063,36715042,5,5
35302063,36716113,4,8
35302063,37110775,5,9
35302063,40486063,5,5
35302063,40486560,8,9
35302063,40487037,6,7
35302063,40487103,3,3
35302063,40488396,8,9
35302063,40490945,9,10
35302063,40493209,6,7
35302063,44803309,9,10
35302063,44803455,8,9
35302073,4100134,8,9
35302073,4100254,9,10
35302073,4100866,8,9
35302073,4101032,8,9
35302073,4101485,9,10
35302073,4102846,7,8
35302073,4245618,8,9
35302073,36716113,4,9
35302073,40486037,9,10
35302073,40486063,5,5
35302073,40487981,10,11
35302073,40488071,9,10
35302073,40488396,9,10
35302073,40490945,10,11
35302073,44803455,9,10
35302495,4027246,2,2
35302495,4049297,2,2
35302495,4066746,3,6
35302495,4100138,3,3
35302495,4100139,3,3
35302495,4100867,3,3
35302495,4100869,3,3
35302495,4100870,3,3
35302495,4101033,4,5
35302495,4102845,2,2
35302495,4102853,3,3
35302495,4219995,6,6
35302495,4236884,3,3
35302495,37110775,4,4
35302495,40486560,4,4
35302495,40487037,2,2
35302495,40487587,3,3
35302495,40488072,4,4
